ts,trip_1,rating_1,trip_2,rating_2,trip_3,rating_3,trip_4,rating_4,trip_5,rating_5
2015-03-31 22:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,315.6,0x6d679_31-03-15 18:xx - 01-04-15 5:35_parking,0.04609,,,,,,
2015-04-01 00:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,337.2,0x6d679_31-03-15 18:xx - 01-04-15 5:35_parking,0.02879,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.002928,,,,
2015-04-01 02:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,356.7,0x6d679_31-03-15 18:xx - 01-04-15 5:35_parking,0.06747,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.003506,,,,
2015-04-01 04:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,374.0,0x6d679_31-03-15 18:xx - 01-04-15 5:35_parking,0.05955,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.005211,0x6d679_01-04-15 5:xx - 01-04-15 14:50,0.000,,
2015-04-01 06:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,391.7,0x6d679_01-04-15 5:xx - 01-04-15 14:50,0.007591,,,,,,
2015-04-01 08:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,405.9,0x6d679_01-04-15 5:xx - 01-04-15 14:50,0.03786,,,,,,
2015-04-01 10:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,399.1,0x6d679_01-04-15 5:xx - 01-04-15 14:50,0.04585,,,,,,
2015-04-01 12:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,399.1,0x6d679_01-04-15 5:xx - 01-04-15 14:50,0.04705,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.008421,,,,
2015-04-01 14:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,398.9,0x6d679_01-04-15 5:xx - 01-04-15 14:50,0.01635,0x6d679_01-04-15 14:xx - 02-04-15 3:50_parking,0.01377,,,,
2015-04-01 16:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,398.9,0x6d679_01-04-15 14:xx - 02-04-15 3:50_parking,0.2468,,,,,,
2015-04-01 18:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,399.1,0x6d679_01-04-15 14:xx - 02-04-15 3:50_parking,0.2564,,,,,,
2015-04-01 20:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,399.1,0x6d679_01-04-15 14:xx - 02-04-15 3:50_parking,0.2355,,,,,,
2015-04-01 22:00,0x6d679_01-04-15 14:xx - 02-04-15 3:50_parking,0.2859,,,,,,,,
2015-04-02 00:00,0x6d679_01-04-15 14:xx - 02-04-15 3:50_parking,0.1871,,,,,,,,
2015-04-02 02:00,0x6d679_01-04-15 14:xx - 02-04-15 3:50_parking,0.1179,,,,,,,,
2015-04-02 02:00,0x6d679_01-04-15 14:xx - 02-04-15 3:50_parking,0.1179,,,,,,,,
2015-04-02 04:00,0x6d679_02-04-15 4:xx - 02-04-15 16:36_parking,0.03226,,,,,,,,
2015-04-02 06:00,0x6d679_02-04-15 4:xx - 02-04-15 16:36_parking,0.03187,,,,,,,,
2015-04-02 08:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,443.7,0xb633e_18-03-15 8:xx - 03-04-15 9:24,0.6264,0x6d679_02-04-15 4:xx - 02-04-15 16:36_parking,0.1458,,,,
2015-04-02 10:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,466.4,0xb633e_18-03-15 8:xx - 03-04-15 9:24,0.8971,0x6d679_02-04-15 4:xx - 02-04-15 16:36_parking,0.08590,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.002867,,
2015-04-02 12:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,486.8,0x6d679_02-04-15 4:xx - 02-04-15 16:36_parking,0.2277,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.002403,,,,
2015-04-02 14:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,490.1,0x6d679_02-04-15 4:xx - 02-04-15 16:36_parking,0.3080,,,,,,
2015-04-02 16:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,493.1,0x6d679_02-04-15 4:xx - 02-04-15 16:36_parking,0.1594,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,0.06353,0x6d679_02-04-15 16:xx - 02-04-15 16:54,0.05191,,
2015-04-02 18:00,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,0.04369,,,,,,,,
2015-04-02 20:00,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,0.07412,,,,,,,,
2015-04-02 22:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,550.0,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,0.2137,,,,,,
2015-04-03 00:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,581.0,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,0.2620,,,,,,
2015-04-03 02:00,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,0.3094,,,,,,,,
2015-04-03 04:00,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,0.03208,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.002403,,,,,,
2015-04-03 06:00,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,0.04414,0x53db5_28-03-15 10:xx - 03-04-15 8:07_parking,0.002121,,,,,,
2015-04-03 08:00,0x3f925_27-03-15 10:xx - 06-04-15 5:02,11.60,0xb633e_18-03-15 8:xx - 03-04-15 9:24,1.220,0x6d679_03-04-15 9:xx - 03-04-15 9:15,0.1896,0x6d679_02-04-15 17:xx - 03-04-15 9:00_parking,0.1626,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,0.01444
2015-04-03 10:00,0x3f925_27-03-15 10:xx - 06-04-15 5:02,36.96,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,0.02286,,,,,,
2015-04-03 12:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,715.2,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,0.02696,,,,,,
2015-04-03 14:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,741.6,0x53db5_03-04-15 15:xx - 13-04-15 5:17,0.1582,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,0.02409,,,,
2015-04-03 16:00,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,26.72,0x53db5_03-04-15 15:xx - 13-04-15 5:17,0.1555,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,0.04776,,,,
2015-04-03 18:00,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,45.11,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,0.2489,,,,,,
2015-04-03 20:00,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,0.2559,,,,,,,,
2015-04-03 22:00,0x6d679_03-04-15 22:xx - 03-04-15 22:36,0.2860,0x6d679_03-04-15 9:xx - 03-04-15 22:12_parking,0.2497,0x6d679_03-04-15 22:xx - 04-04-15 7:58_parking,0.03027,,,,
2015-04-04 00:00,0x6d679_03-04-15 22:xx - 04-04-15 7:58_parking,0.01808,,,,,,,,
2015-04-04 02:00,0x6d679_03-04-15 22:xx - 04-04-15 7:58_parking,0.02941,,,,,,,,
2015-04-04 04:00,0x6d679_03-04-15 22:xx - 04-04-15 7:58_parking,0.1052,,,,,,,,
2015-04-04 06:00,0x6d679_03-04-15 22:xx - 04-04-15 7:58_parking,0.2427,,,,,,,,
2015-04-04 08:00,0xa1717_04-04-15 9:xx - 04-04-15 16:00,1.299,0x6d679_04-04-15 8:xx - 04-04-15 14:01,0.2632,,,,,,
2015-04-04 10:00,0xa1717_04-04-15 9:xx - 04-04-15 16:00,4.091,0x6d679_04-04-15 8:xx - 04-04-15 14:01,0.2300,,,,,,
2015-04-04 12:00,0x6d679_04-04-15 8:xx - 04-04-15 14:01,0.2266,,,,,,,,
2015-04-04 14:00,0xa1717_04-04-15 9:xx - 04-04-15 16:00,77.28,0x6d679_04-04-15 8:xx - 04-04-15 14:01,0.2145,0x6d679_04-04-15 14:xx - 05-04-15 1:31_parking,0.09473,,,,
2015-04-04 16:00,0xa1717_04-04-15 9:xx - 04-04-15 16:00,77.43,0x6d679_04-04-15 14:xx - 05-04-15 1:31_parking,0.05253,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,0.01436,,,,
2015-04-04 18:00,0x6d679_04-04-15 14:xx - 05-04-15 1:31_parking,0.3181,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,0.01154,,,,,,
2015-04-04 20:00,0x6d679_04-04-15 14:xx - 05-04-15 1:31_parking,0.3014,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,0.01253,,,,,,
2015-04-04 22:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,788.4,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,55.16,0x6d679_04-04-15 14:xx - 05-04-15 1:31_parking,0.3162,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,0.01052,,
2015-04-05 00:00,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,54.00,0x6d679_04-04-15 14:xx - 05-04-15 1:31_parking,0.2924,0x6d679_05-04-15 1:xx - 05-04-15 2:10,0.2715,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,0.01151,,
2015-04-05 02:00,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,54.50,0x6d679_05-04-15 1:xx - 05-04-15 2:10,0.2490,0x6d679_05-04-15 2:xx - 05-04-15 10:52_parking,0.04090,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,0.01555,,
2015-04-05 04:00,0x6d679_05-04-15 2:xx - 05-04-15 10:52_parking,0.04525,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,0.01543,,,,,,
2015-04-05 06:00,0xa1717_05-04-15 7:xx - 05-04-15 11:09,0.2833,0x6d679_05-04-15 2:xx - 05-04-15 10:52_parking,0.1651,0xa1717_04-04-15 16:xx - 05-04-15 7:29_parking,0.009194,,,,
2015-04-05 08:00,0xa1717_05-04-15 7:xx - 05-04-15 11:09,22.49,0x6d679_05-04-15 2:xx - 05-04-15 10:52_parking,0.1787,,,,,,
2015-04-05 10:00,0xa1717_05-04-15 7:xx - 05-04-15 11:09,34.10,0x6d679_05-04-15 2:xx - 05-04-15 10:52_parking,0.02489,0x6d679_05-04-15 10:xx - 05-04-15 13:53,0.02299,0xa1717_05-04-15 11:xx - 29-04-15 3:27_parking,0.005914,,
2015-04-05 12:00,0x6d679_05-04-15 10:xx - 05-04-15 13:53,0.06846,0x6d679_05-04-15 12:xx - 05-04-15 22:11_parking,0.05121,0xa1717_05-04-15 11:xx - 29-04-15 3:27_parking,0.005769,,,,
2015-04-05 14:00,0x6d679_05-04-15 12:xx - 05-04-15 22:11_parking,0.06718,0xa1717_05-04-15 11:xx - 29-04-15 3:27_parking,0.007545,,,,,,
2015-04-05 16:00,0x6d679_05-04-15 12:xx - 05-04-15 22:11_parking,0.04683,0xa1717_05-04-15 11:xx - 29-04-15 3:27_parking,0.002969,,,,,,
2015-04-05 18:00,0x6d679_05-04-15 12:xx - 05-04-15 22:11_parking,0.04565,0xa1717_05-04-15 11:xx - 29-04-15 3:27_parking,0.01228,,,,,,
2015-04-05 20:00,0x6d679_05-04-15 12:xx - 05-04-15 22:11_parking,0.04571,,,,,,,,
2015-04-05 22:00,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,53.71,0x6d679_05-04-15 12:xx - 05-04-15 22:11_parking,0.08599,,,,,,
2015-04-06 00:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.06368,,,,,,,,
2015-04-06 02:00,0x3f925_27-03-15 10:xx - 06-04-15 5:02,14.33,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.06027,,,,,,
2015-04-06 04:00,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,24.76,0x3f925_06-04-15 5:xx - 20-04-15 12:47,0.6667,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.08587,0x3f925_27-03-15 10:xx - 06-04-15 5:02,0.03870,,
2015-04-06 06:00,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,0.8568,0x3f925_06-04-15 5:xx - 20-04-15 12:47,0.6658,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.3360,,,,
2015-04-06 08:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.3880,0xc35c9_23-03-15 0:xx - 06-04-15 8:01,0.3203,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,0.000,,,,
2015-04-06 10:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.3812,,,,,,,,
2015-04-06 12:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.5119,0xb633e_03-04-15 9:xx - 08-04-15 23:29_parking,0.003778,,,,,,
2015-04-06 14:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.5230,,,,,,,,
2015-04-06 16:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.1522,,,,,,,,
2015-04-06 18:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.5810,,,,,,,,
2015-04-06 20:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.5652,,,,,,,,
2015-04-06 22:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.5726,,,,,,,,
2015-04-07 00:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.5724,0x7086e_24-03-15 0:xx - 07-04-15 2:35_parking,0.01612,,,,,,
2015-04-07 02:00,0x7086e_07-04-15 2:xx - 14-04-15 0:35,14.51,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.4986,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,0.3385,0x7086e_24-03-15 0:xx - 07-04-15 2:35_parking,0.01235,,
2015-04-07 04:00,0x7086e_07-04-15 2:xx - 14-04-15 0:35,27.34,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.3904,,,,,,
2015-04-07 06:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.6432,,,,,,,,
2015-04-07 08:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,4.083,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.007207,,,,,,
2015-04-07 10:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,15.92,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.005731,,,,,,
2015-04-07 12:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,29.97,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.005731,,,,,,
2015-04-07 14:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,42.90,0xb633e_03-04-15 9:xx - 08-04-15 23:29_parking,0.005527,,,,,,
2015-04-07 16:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,43.06,0xb633e_03-04-15 9:xx - 08-04-15 23:29_parking,0.005733,,,,,,
2015-04-07 18:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,10.94,0x6d679_07-04-15 19:xx - 08-04-15 8:49,0.4236,,,,,,
2015-04-07 20:00,0x6d679_07-04-15 19:xx - 08-04-15 8:49,5.904,,,,,,,,
2015-04-07 22:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,788.4,0x6d679_07-04-15 19:xx - 08-04-15 8:49,8.771,,,,,,
2015-04-08 02:00,0x6d679_07-04-15 19:xx - 08-04-15 8:49,25.07,,,,,,,,
2015-04-08 04:00,0x6d679_07-04-15 19:xx - 08-04-15 8:49,30.63,,,,,,,,
2015-04-08 06:00,0x6d679_07-04-15 19:xx - 08-04-15 8:49,24.81,,,,,,,,
2015-04-08 08:00,0x6d679_08-04-15 8:xx - 08-04-15 19:19,4.240,0x6d679_07-04-15 19:xx - 08-04-15 8:49,1.332,,,,,,
2015-04-08 10:00,0x6d679_08-04-15 8:xx - 08-04-15 19:19,11.13,,,,,,,,
2015-04-08 14:00,0x6d679_08-04-15 8:xx - 08-04-15 19:19,29.46,,,,,,,,
2015-04-08 16:00,0x6d679_08-04-15 8:xx - 08-04-15 19:19,31.53,,,,,,,,
2015-04-08 18:00,0x6d679_08-04-15 19:xx - 09-04-15 3:53,2.967,0x6d679_08-04-15 8:xx - 08-04-15 19:19,1.580,,,,,,
2015-04-08 20:00,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.008419,,,,,,,,
2015-04-08 22:00,0x6d679_08-04-15 19:xx - 09-04-15 3:53,29.88,0x53db5_03-04-15 15:xx - 13-04-15 5:17,6.779,0xb633e_08-04-15 23:xx - 13-04-15 22:41,4.797,0xb633e_03-04-15 9:xx - 08-04-15 23:29_parking,0.04435,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.007592
2015-04-08 22:00,0x6d679_08-04-15 19:xx - 09-04-15 3:53,29.88,0x53db5_03-04-15 15:xx - 13-04-15 5:17,6.779,0xb633e_08-04-15 23:xx - 13-04-15 22:41,4.797,0xb633e_03-04-15 9:xx - 08-04-15 23:29_parking,0.04435,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.007592
2015-04-08 22:00,0x6d679_08-04-15 19:xx - 09-04-15 3:53,29.88,0x53db5_03-04-15 15:xx - 13-04-15 5:17,6.779,0xb633e_08-04-15 23:xx - 13-04-15 22:41,4.797,0xb633e_03-04-15 9:xx - 08-04-15 23:29_parking,0.04435,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.007592
2015-04-09 00:00,0x6d679_08-04-15 19:xx - 09-04-15 3:53,31.24,0xb633e_08-04-15 23:xx - 13-04-15 22:41,30.49,0x53db5_03-04-15 15:xx - 13-04-15 5:17,30.41,0xe4728_09-04-15 0:xx - 13-04-15 19:40,19.96,,
2015-04-09 02:00,0xb633e_08-04-15 23:xx - 13-04-15 22:41,36.29,0xe4728_09-04-15 0:xx - 13-04-15 19:40,22.23,0x6d679_08-04-15 19:xx - 09-04-15 3:53,5.450,0x3f925_06-04-15 5:xx - 20-04-15 12:47,0.2049,,
2015-04-09 04:00,0x3f925_06-04-15 5:xx - 20-04-15 12:47,26.25,0x6d679_09-04-15 4:xx - 09-04-15 12:52,13.65,,,,,,
2015-04-09 06:00,0x3f925_06-04-15 5:xx - 20-04-15 12:47,33.23,0x4a019_09-04-15 6:xx - 12-04-15 11:54,21.13,0x6d679_09-04-15 4:xx - 09-04-15 12:52,20.11,0x0e26c_09-04-15 6:xx - 09-04-15 7:51,10.38,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,1.345
2015-04-09 08:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,45.11,0x6d679_09-04-15 4:xx - 09-04-15 12:52,5.029,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,2.073,,,,
2015-04-09 10:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,63.73,0x6d679_09-04-15 4:xx - 09-04-15 12:52,4.682,,,,,,
2015-04-09 12:00,0x347cf_09-04-15 12:xx - 16-04-15 3:17,14.71,0x6d679_09-04-15 4:xx - 09-04-15 12:52,10.31,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,8.431,0x6d679_09-04-15 12:xx - 09-04-15 13:32,2.408,0x6d679_09-04-15 13:xx - 09-04-15 19:14_parking,0.000
2015-04-09 14:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,47.73,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,15.12,0x6d679_09-04-15 13:xx - 09-04-15 19:14_parking,0.3838,,,,
2015-04-09 16:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,86.66,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,33.13,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,4.004,0x6d679_09-04-15 13:xx - 09-04-15 19:14_parking,0.4424,,
2015-04-09 18:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,127.0,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,35.69,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,30.54,0x6d679_09-04-15 13:xx - 09-04-15 19:14_parking,0.2122,0x6d679_09-04-15 19:xx - 10-04-15 0:38_parking,0.06067
2015-04-09 20:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,191.7,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,167.3,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,42.12,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,34.00,0x6d679_09-04-15 19:xx - 10-04-15 0:38_parking,0.06990
2015-04-09 22:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,219.0,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,177.3,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,32.07,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,10.95,0x6d679_09-04-15 19:xx - 10-04-15 0:38_parking,0.07607
2015-04-10 00:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,238.4,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,237.1,0x53db5_03-04-15 15:xx - 13-04-15 5:17,221.6,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,39.09,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,30.04
2015-04-10 02:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,273.2,0x4a019_09-04-15 6:xx - 12-04-15 11:54,273.1,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,53.70,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,27.92,0x6d679_10-04-15 2:xx - 10-04-15 8:03_parking,0.07418
2015-04-10 04:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,305.1,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,295.8,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,62.15,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,31.59,0x6d679_10-04-15 2:xx - 10-04-15 8:03_parking,0.05305
2015-04-10 06:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,319.3,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,26.71,0x6d679_10-04-15 2:xx - 10-04-15 8:03_parking,0.08323,,,,
2015-04-10 08:00,0xe4728_09-04-15 0:xx - 13-04-15 19:40,137.6,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,24.71,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.1987,0x6d679_10-04-15 2:xx - 10-04-15 8:03_parking,0.1830,,
2015-04-10 10:00,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,20.30,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.2069,,,,,,
2015-04-10 12:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,432.7,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,20.20,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,13.23,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.2163,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.000
2015-04-10 14:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,434.9,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,43.00,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,11.63,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.1992,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.04803
2015-04-10 14:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,434.9,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,43.00,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,11.63,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.1992,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.04803
2015-04-10 16:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,473.0,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,70.87,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,10.38,0xc49c8_10-04-15 16:xx - 10-04-15 16:55,1.532,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.09441
2015-04-10 18:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,99.43,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.4155,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009087,,,,
2015-04-10 20:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,585.3,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,126.9,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,9.043,0x6d679_10-04-15 21:xx - 11-04-15 2:18_parking,0.1257,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009609
2015-04-10 22:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,619.3,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,154.6,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,0.5383,0x0e26c_10-04-15 22:xx - 10-04-15 23:00,0.1418,0x6d679_10-04-15 21:xx - 11-04-15 2:18_parking,0.1113
2015-04-11 00:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,666.6,0xb633e_08-04-15 23:xx - 13-04-15 22:41,232.5,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,183.9,0x6d679_10-04-15 21:xx - 11-04-15 2:18_parking,0.1725,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009308
2015-04-11 02:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,704.4,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,215.2,0x6d679_11-04-15 2:xx - 11-04-15 2:48,0.1996,0x6d679_10-04-15 21:xx - 11-04-15 2:18_parking,0.06258,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.04791
2015-04-11 04:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,744.0,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,245.0,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,2.056,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.03547,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.01038
2015-04-11 06:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,784.4,0x4a019_09-04-15 6:xx - 12-04-15 11:54,675.7,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,272.4,0x53db5_03-04-15 15:xx - 13-04-15 5:17,19.86,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,2.056
2015-04-11 08:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,801.6,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,299.0,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.1924,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009087,,
2015-04-11 10:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,801.9,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,324.5,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.2545,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.01588,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.01038
2015-04-11 12:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,757.9,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,350.3,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.3413,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009609,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.003969
